0.0	20191127-210600_875_live.pkl	Knives Out	The seeker enjoys action, romance, and mystery movies. They dislike movies with animal deaths, particularly dogs, to the point of being unable to finish or even watch them. They are a fan of James Bond movies and the actor who plays Bond. They are also aware of the Star Wars franchise and their fiance enjoys it.	Casino Royale|Skyfall|Spectre|GoldenEye|From Russia with Love|Dr. No|Thunderball|Diamonds Are Forever|For Your Eyes Only|You Only Live Twice|Live and Let Die|Licence to Kill|Never Say Never Again|Quantum of Solace|Tomorrow Never Dies|Die Another Day|Mission: Impossible|Mission: Impossible II|Mission: Impossible III|Indiana Jones and the Last Crusade|Kingsman: The Secret Service|The Nice Guys|Jack Reacher|Entrapment|Knight and Day|The Bourne Legacy|Jason Bourne|Extraction|Shooter|Parker|Furious 7|Spy|The Nice Guys|Mr. Right|Killers|Following|Copycat|The Host|Twilight|Fifty Shades of Grey|Star Wars: Episode IV - A New Hope|Star Wars: Episode V - The Empire Strikes Back|Star Wars: Episode VI - Return of the Jedi|Rogue One: A Star Wars Story|Star Wars: Episode II - Attack of the Clones|Star Wars: Episode III - Revenge of the Sith|Star Wars: The Last Jedi|Star Wars: The Rise of Skywalker|Heatseeker|Target	[Wanted|Spectre|Quantum of Solace|Mechanic: Resurrection|Mechanic: Resurrection|Die Another Day|Skyfall|Mission: Impossible II|GoldenEye|Entrapment|Tomorrow Never Dies|John Wick|Fifty Shades of Grey|Wanted: Dead or Alive|Mission: Impossible III|Following|Killers|Jack Reacher|Indiana Jones and the Last Crusade|For Your Eyes Only|The Nice Guys|Kingsman: The Secret Service|Diamonds Are Forever|Mission: Impossible|The Hunter's Prayer|Thunderball|Search and Destroy|Rise: Blood Hunter|Licence to Kill|Star Wars: Episode VI - Return of the Jedi|Death Hunt|The Nice Guys|The Bourne Legacy|Knight and Day|Dr. No|From Russia with Love|Highlander|Soul Assassin|Contact|Star Wars: The Last Jedi|Star Wars: Episode II - Attack of the Clones|Jason Bourne|Star Wars: Episode IV - A New Hope|Extraction|Gotcha!|Moonraker|You Only Live Twice|The Host|Twilight|Live and Let Die|Ripley's Game|Alien Hunter|The Nice Guys|Casino Royale|Casino Royale|Mr. Right|The Nice Guys|Shooter|Copycat|Hunter Killer|Renaissance|Rogue One: A Star Wars Story|Parker|THX 1138|The Spiderwebhouse|Star Wars: Episode III - Revenge of the Sith|Heatseeker|Target|Bad Company|Kill and Kill Again|Impulse|Desiree|Star Runner|Star Wars: The Rise of Skywalker|Assassins|Identity|Shoot to Kill|Reach Me|The Hunger Games: Mockingjay - Part 2|Self/less|Scorpio|Ivanhoe|John Wick: Chapter 2|The Leading Man|Diamond Dogs|Lara Croft: Tomb Raider|Cuba|Star Wars: Episode V - The Empire Strikes Back|Solace|Furious 7|Spy|Witness|Legacy|Bulletproof Monk|Never Say Never Again|Suspect Zero|Hard Target|Replicant|Love|Chasers]
1.0	20191130-130606_969_live.pkl	Terminator: Dark Fate	The seeker enjoys futuristic sci-fi movies and loves 'Back to the Future'. It's been a long time since he/she saw Terminator but he/she is interested in watching the new Terminator movie sometime.	Back to the Future|Back to the Future Part II|Back to the Future Part III|Terminator: Dark Fate|Terminator 2: Judgment Day|Terminator Genisys|Blade Runner 2049|Blade Runner|Edge of Tomorrow|Ready Player One|Alita: Battle Angel|Tron: Legacy|Interstellar|Looper|Ex Machina|Total Recall|Total Recall|X-Men: Days of Future Past|Tomorrowland|Tron|Westworld|Guardians of the Galaxy|Star Trek|Star Trek Into Darkness|Star Trek Beyond|2001: A Space Odyssey|2010: The Year We Make Contact|Terminator Salvation|Terminator 3: Rise of the Machines|About Time|Time After Time|Hot Tub Time Machine|Safety Not Guaranteed|Primer|Time Lapse|Timecrimes|Arrival|Source Code|Frequency|Predestination|Coherence|Triangle|The Butterfly Effect|Donnie Darko|Primer|Minority Report|A.I. Artificial Intelligence|Gattaca|Children of Men|Serenity|Exterminators of the Year 3000	[Terminator Genisys|Terminator 2: Judgment Day|Terminator: Dark Fate|Back to the Future|T2 3-D: Battle Across Time|Terminator Salvation|Back to the Future Part III|Terminator 3: Rise of the Machines|Back to the Future Part II|Blade Runner|Back in Time|Tron: Legacy|Blade Runner 2049|Tomorrowland|Transformers: Age of Extinction|Star Trek Beyond|Transformers: Revenge of the Fallen|Future Zone|Total Recall|Trancers III|Looper|Love Story 2050|Tron|Terminus|Time Runner|THX 1138|Trancers|Transcendence|Battlefield Earth|Time Chasers|Future War|Terminus|My Future Boyfriend|Transformers: The Last Knight|TiMER|Transformers: Dark of the Moon|Time After Time|The Time Travelers|Westworld|Rogue Warrior: Robot Fighter|Ready Player One|Cherry 2000|Total Recall|Replicant|The Future|Transformers|Short Circuit 2|Ready Player One|The Butterfly Effect 2|After Last Season|Mad Max Beyond Thunderdome|Making Mr. Right|Hot Tub Time Machine|Forever Young|Interstellar|Eliminators|Next|Edge of Tomorrow|Alita: Battle Angel|Silent Running|Future Kick|Sleeper|Turbo Kid|Dexter's Laboratory: Ego Trip|Time Changer|Summer Time Machine Blues|Target|Last Action Hero|Fateful Findings|Meet the Robinsons|X-Men: Days of Future Past|Timeline|The Host|Mallrats|Jupiter Ascending|Safety Not Guaranteed|Star Trek Into Darkness|Serenity|Star Runners|Looker|The Spiderwebhouse|Endgame|Ex Machina|Guardians of the Galaxy|Bumblebee|Stalker|Exterminators of the Year 3000|Yor, the Hunter from the Future|Futureworld|Star Wars: The Last Jedi|The Nostalgist|Last Starfighter, The|Gamer|Furious 7|2001: A Space Odyssey|Star Trek|About Time|Beyond the Time Barrier|2010: The Year We Make Contact|Synchronicity]
0.0	20191201-150808_843_live.pkl	A Christmas Story 2	The seeker generally likes comedies, preferring risque humor or off-the-wall comical circumstances.	Movie 43|Orgazmo|Serial Mom|Shortbus|Dirty Movie|South Park: Bigger, Longer & Uncut|Mallrats|Spaceballs|Wayne's World|Bowfinger|Sex Drive|Trainwreck|Don Jon|American Virgin|Happy|Death at a Funeral|Funny People|The Nice Guys|Fletch|Harold and Maude|Flirting With Disaster|Happiness|American Strays|Pervert!|Barfly|Bucky Larson: Born to Be a Star|Mardi Gras: Spring Break|EDtv|Dinner for Schmucks|Sleeper|Foul Play|Divine Access|Mike Birbiglia: Thank God for Jokes|Polyester|Orgazmo|The Big Lebowski|Stay Tuned|Finding Bliss|Pure Luck|Finders Keepers|The Catechism Cataclysm|Outrageous Fortune|Loser|Happy Hunting|Paradise|Cecil B. Demented|Delirious|Strangers with Candy|American Splendor|Wayne's World	[Favorite Deadly Sins|Looking for Comedy in the Muslim World|Little Miss Sunshine|Movie 43|The Serious|Funny About Love|Mallrats|Grumpier Old Men|Good Dick|Chasers|Big Lebowski, The|Group Sex|The Comedy|American Strays|Pervert!|Entertainment|Flirting With Disaster|Happiness|Comic Book Villains|Luster|Search and Destroy|Wanderlust|Finding Joy|Geography Club|Cougar Hunting|Dinner for Schmucks|Sleeper|Boulevard|Stay Tuned|The Nice Guys|Foul Play|Shortbus|Divine Access|Finding Bliss|Mike Birbiglia: Thank God for Jokes|Polyester|Pure Luck|Finders Keepers|Harold and Maude|The Catechism Cataclysm|Spaceballs|Outrageous Fortune|Loser|Barfly|Orgazmo|Serial Mom|Don Jon|Lovesick|Happy Hunting|Romantic Comedy|Fletch|Paradise|I Am Comic|Trainwreck|Bucky Larson: Born to Be a Star|Austin Found|Mardi Gras: Spring Break|Happy|EDtv|Hector and the Search for Happiness|Death at a Funeral|Looking For Love|Dirty Movie|Funny People|Stranger Than Paradise|Hunter Gatherer|As Good as It Gets|Reach Me|Pitching Tents|Roger Dodger|Cecil B. DeMented|Delirious|Gummo|Passion Play|Clueless|Go Fish|ABCs of Death 2|Distractions|American Splendor|The Nice Guys|Dopamine|Laggies|Pecker|Young Adult|Annie Hall|Reality Bites|Heatseeker|Autoerotic|The Movie Hero|Lust|Happy Burnout|Barton Fink|Strangers with Candy|The Nice Guys|Wayne's World|American Virgin|Fun|Lost in Yonkers|Bowfinger|Sex Drive]
0.0	20191203-173914_685_live.pkl	Ready or Not	The seeker loves thrillers and suspenseful movies. He/she enjoyed 'Get Out' and 'Ma', and tries to watch every thriller and suspense movie that comes out. He/she attempted to watch 'IT Chapter 2' but didn't finish it due to its length.	Get Out|Us|It Follows|Hush|Split|Searching|Sinister|Sinister 2|The Conjuring|The Conjuring 2|Insidious|Insidious: Chapter 2|Insidious: Chapter 3|Ma|Hide and Seek|10 Cloverfield Lane|Panic Room|Oldboy|Mother!|Doctor Sleep|Bird Box|A Monster Calls|Crawl|Escape Room|Happy Death Day 2U|Glass|The Hunt|Devil|Come And Find Me|Among Us|Fear Itself|P2|Hidden|In Fear|The Watcher|Blair Witch|Saw|Saw II|Jigsaw|Circle|The Maze Runner|The Intruder|The Nun|Final Destination 2|Paranormal Activity 2|Lights Out|Annabelle Comes Home|The Visit|The Gift|Don't Breathe|You're Next	[It|Get Out|It Follows|The Conjuring 2|Insidious: Chapter 2|Ma|Searching|Hide and Seek|Us|It Comes at Night|Mother!|Split|Mama|Gone|Mirrors 2|The Hitcher II: I've Been Waiting|Hatchet II|Slender Man|Sinister 2|Sinister|Halloween|Saw|The Hoarder|Rings|V/H/S/2|The Hunt|Among Us|Fear Itself|P2|Insidious: Chapter 3|Boo 2! A Madea Halloween|Devil|Hide and Seek|Escape Room|Hayride 2|Hidden|Slender|In Fear|Happy Death Day 2U|I.T.|The Invoking 2|Chasing the Devil|Goosebumps 2: Haunted Halloween|Follow|The Watcher|Blair Witch|Sometimes They Come Back... for More|Doctor Sleep|Oldboy|Bird Box|Saw|Poltergeist|Final Destination 2|Paranormal Activity 2|The Maze Runner|John Wick: Chapter 2|Big Sky|The Last Exorcism Part II|The Dark Tower|The Intruder|The Nun|The Conjuring|Wish Upon|Hard Target 2|A Monster Calls|Come And Find Me|The Conjuring|Crawl|10 Cloverfield Lane|Fear, Inc.|Getaway|Contracted: Phase II|The Wait|Jigsaw|House Hunting|We Go On|The Revenant|Brick|Circle|Panic Room|Insidious|Hush|Beyond the Gates|Truth or Dare|Saw II|Jigsaw|Glass|Hesher|They|31|Book of Shadows: Blair Witch 2|Annabelle Comes Home|Escape Room|Scream 3|Dave Made a Maze|Keep Watching|Pet Sematary|Crave|The Host|Jumanji: The Next Level]
0.0	20191201-133417_454_live.pkl	The Grinch	The seeker enjoys Christmas movies, especially older classics, and appreciates feel-good movies. They have a subscription to the Hallmark movie app and find their movies campy but enjoyable. They are interested in family-oriented movies and movies about royalty, and their kids share this interest. The seeker is a fan of Danica McKellar and enjoyed 'The Wonder Years'.	A Royal Christmas|A Perfect Christmas List|A Prince for Christmas|My Christmas Love|Journey Back to Christmas|One Magic Christmas|A Christmas Wish|Christmas Land|12 Gifts of Christmas|A Christmas Romance|Christmas Cottage|Just in Time for Christmas|Santa Claus: The Movie|Miracle on 34th Street|Prancer|Christmas Angel|Mrs. Santa Claus|Christmas with the Kranks|The Christmas Candle|A Nanny for Christmas|12 Wishes of Christmas|All I Want for Christmas|Secret Santa|Chasing Christmas|Mistletoe Over Manhattan|Merry Kissmas|Pete's Christmas|Naughty or Nice|Surviving Christmas|Home for the Holidays|Four Christmases|12 Dogs of Christmas: Great Puppy Rescue|The Search for Santa Paws|Deck the Halls|Eloise at the Plaza|White Christmas|Ernest Saves Christmas|Home Alone|Home Alone 4|To Grandmother's House We Go|Ever After: A Cinderella Story|My Summer Prince|Happily Ever After|Pollyanna|Ella Enchanted|Sarah, Plain and Tall|Barbie in the Nutcracker|Finding Joy|Last Christmas|Angels Sing	[A Royal Christmas|A Perfect Christmas List|All I Want for Christmas|A Prince for Christmas|Secret Santa|12 Wishes of Christmas|Happy Christmas|Darling Companion|My Christmas Love|Journey Back to Christmas|Chasing Christmas|One Magic Christmas|A Christmas Wish|Christmas Land|12 Gifts of Christmas|Mistletoe Over Manhattan|Merry Kissmas|Ever After: A Cinderella Story|Pete's Christmas|Naughty or Nice|Surviving Christmas|Home for the Holidays|Love the Coopers|Four Christmases|Mrs. Santa Claus|Christmas with the Kranks|A Christmas Romance|Penelope|12 Dogs of Christmas: Great Puppy Rescue|The Search for Santa Paws|The Christmas Candle|Saving Christmas|A Nanny for Christmas|My Summer Prince|Miracle on 34th Street|Deck the Halls|Christmas Cottage|Just in Time for Christmas|Santa Claus: The Movie|Sleepless in Seattle|Eloise at the Plaza|Prancer|Please Give|Welcome Home, Roxy Carmichael|Holidays|The Fitzgerald Family Christmas|Scrooged|Wonderland|Christmas Angel|Next Stop Wonderland|My One and Only|Happily Ever After|Mrs. Doubtfire|StarStruck|Cheaper by the Dozen 2|Cheaper by the Dozen|The Nutcracker Prince|White Reindeer|Missing William|Noel|The Christmas Dragon|13 Going on 30|Must Love Dogs|Larry Crowne|St. Nick|Love Finds You in Valentine|The Meddler|Angels Sing|Last Christmas|Pleasantville|Austin Found|Little Miss Sunshine|New Year's Eve|Mr. Hobbs Takes a Vacation|Ramona and Beezus|Wonderstruck|Peeples|Pollyanna|In Search of a Midnight Kiss|Christmas Cupid|Ella Enchanted|Vacation|Snow Queen|Sarah, Plain and Tall|The Hollars|Barbie in the Nutcracker|Finding Joy|Stepmom|Some Kind of Wonderful|At Middleton|Home Alone 4|Almost Christmas|Coming Home for Christmas|To Grandmother's House We Go|White Christmas|Smart People|Once Around|Children On Their Birthdays|Ernest Saves Christmas|Home Alone]
1.0	20191128-175033_105_live.pkl	Night School	The seeker's favorite movie type is comedy. He/she enjoyed 'Christmas Vacation' and loves both 'Grown Ups' movies. He/she has heard of the movie 'Night School' and is willing to check it out. The seeker thinks the group of comedians in Grown Ups are classic.	Grown Ups|Grown Ups 2|Night School|National Lampoon's Vacation|Vacation|Old School|Road Trip|Back to School|Summer School|Dirty Grandpa|College Road Trip|21 Jump Street|22 Jump Street|Wedding Crashers|Role Models|Superbad|Game Night|Blockers|American Virgin|Funny People|Road Trip: Beer Pong|Billy Madison|School of Rock|Meet the Parents|Parenthood|Couples Retreat|Dumb and Dumber To|Sex Drive|Accepted|The Hangover Part III|Daddy's Home 2|Cedar Rapids|Home Alone|Christmas with the Kranks|Home Alone 2: Lost in New York|Little Fockers|Four Christmases|The Night Before|Old Dogs|House Party 3|Class Reunion|The D Train|Christmas Eve|All Nighter|Airheads|Teachers|Clerks|Little Miss Sunshine|Weekend at Bernie's|Horrible Bosses 2	[Grown Ups|Grown Ups 2|Night School|Vacation|Old School|Mallrats|National Lampoon's Senior Trip|Love the Coopers|Slackers|National Lampoon's Vacation|Road Trip|Summer School|Slow Learners|Fraternity Vacation|Grow Up, Tony Phillips|College Road Trip|Dirty Grandpa|Back to School|Reality Bites|City Slickers|Back in the Day|Four Christmases|Swingers|Role Models|Someone Marry Barry|The Night Before|Old Dogs|House Party 3|Superbad|Class Reunion|The D Train|Christmas Eve|All Nighter|Game Night|Airheads|Slumber Party Massacre III|Full Grown Men|Mr. Saturday Night|22 Jump Street|Dinner for Schmucks|Revenge of the Nerds II: Nerds in Paradise|School for Scoundrels|Teachers|Clerks|21 Jump Street|Wedding Crashers|Renaissance Man|Wide Awake|Blockers|Clueless|3 Geezers!|Little Fockers|American Virgin|Funny People|Road Trip: Beer Pong|Home Alone|Night Owls|Tapeheads|Larry Crowne|Stand Up Guys|College|Christmas with the Kranks|Home Alone 4|Holidays|Nesting|Fast Times at Ridgemont High|Accepted|The Stoned Age|All I Want for Christmas|The Hangover Part III|Flock of Dudes|Daddy's Home 2|Cedar Rapids|Billy Madison|Home Alone 2: Lost in New York|School of Rock|Parenthood|Meet the Parents|Couples Retreat|Weekend at Bernie's|Dumb and Dumber To|Sex Drive|Class Act|Snowboard Academy|Little Miss Sunshine|Loser|Unaccompanied Minors|Morgan Stewart's Coming Home|Horrible Bosses 2|Somebody Up There Likes Me|Fired Up|Sorority Boys|After Hours|Amateur Night|Say Goodnight|Cougar Hunting|Date Night|A Merry Friggin' Christmas|Masterminds|A Good Old Fashioned Orgy]
0.0	20191130-065001_91_live.pkl	Gemini Man	The seeker likes thriller and horror movies. He/she has watched Glass (though considers it more drama and fantasy) and IT Chapter 2. He/she is open to sci-fi thrillers and knows Will Smith.	It|It Follows|Sinister|Get Out|Us|I Am Legend|Split|Insidious|Sinister 2|Insidious: Chapter 2|Searching|Don't Breathe|10 Cloverfield Lane|Alien: Covenant|The Conjuring 2|A Quiet Place|Bird Box|The Thing|The Guest|Halloween|Saw II|The Invitation|The Bye Bye Man|Slender Man|Oculus|V/H/S/2|I, Robot|Blade Runner 2049|Edge of Tomorrow|Event Horizon|Dark City|eXistenZ|Looper|Minority Report|Predator|Enemy of the State|I.T.|Cell|Death Note|Self/less|Transcendence|Kin|Beyond Skyline|Happy Death Day 2U|Would You Rather|Dreamcatcher|8MM|P2|Jigsaw|Unhinged	[Glass|Bright|Suicide Squad|After Earth|I, Robot|It Follows|It|Gemini Man|Get Out|Blade Runner 2049|Split|I Am Legend|Searching|It Comes at Night|Insidious: Chapter 2|Kin|Us|Gone|Sinister|Death Note|Inception|Mother!|Transcendence|I.T.|V/H/S/2|Self/less|Looper|Scream 2|Following|The Bye Bye Man|Focus|Come And Find Me|Cell|Bleed|Hancock|Wanted|Slender Man|Brick|The Dark Tower|Jumper|Bird Box|Alien: Covenant|10 Cloverfield Lane|The Conjuring 2|John Wick: Chapter 2|Now You See Me 2|Friend Request|P2|Extraction|Fallen|Ink|Enemy of the State|Jigsaw|8MM|Insidious: Chapter 3|Unbreakable|Event Horizon|Poltergeist|The Revenant|Edge of Tomorrow|Species|Beyond|Insurgent|Aladdin|Dark City|eXistenZ|Hatchet II|Twixt|Oculus|Sinister 2|The Thing|Ready Player One|The Guest|Ready Player One|Rings|Insidious|The Maze Runner|Halloween|Blair Witch|Solace|Dreamcatcher|Happy Death Day 2U|Search and Destroy|Anon|Interstellar|The Invitation|Slender|Would You Rather|Next|Free Fall|Don't Breathe|Saw II|The Human Contract|Take Shelter|Devil|Beyond Skyline|Predator 2|Push|John Wick|Cut!]
1.0	20191129-124438_838_live.pkl	Paranormal Activity 3	The seeker is looking for a scary movie, preferring supernatural themes over gore. They enjoyed 'Paranormal Activity' and are a Stephen King fan, with 'The Shining' being their favorite. They also liked 'Gerald's Game'. They are interested in more recent movies and have heard of the Riddick movies. They are also aware of Stephen King's newest movie, 'Dr. Sleep'.	Doctor Sleep|The Shining|Gerald's Game|It Follows|The Conjuring|The Conjuring 2|Insidious|Insidious: Chapter 2|Insidious: Chapter 3|Insidious: The Last Key|Paranormal Activity|Paranormal Activity 3|Paranormal Activity 2|Paranormal Activity: The Marked Ones|Paranormal Activity: The Ghost Dimension|1408|Sinister|Sinister 2|Lights Out|Dark Skies|The Babadook|Crimson Peak|Silent Hill|Poltergeist|Poltergeist|Pet Sematary|Pet Sematary|Secret Window|Sleepy Hollow|The Possession of Michael King|The Conjuring|It Comes at Night|Don't Be Afraid of the Dark|Dark Corners|The Dead Room|The Midnight Man|The Midnight Game|Slender Man|Slender|Dark City|Odd Thomas|Dreamscape|Nightmares|The Thing|The Revenant|Riddick|Pitch Black|Dark Ride|1408|Devil	[Doctor Sleep|Sinister|Gerald's Game|Poltergeist|Sometimes They Come Back... for More|Dead Awake|Scared Stiff|Room 237|Sleepwalkers|Insidious|Paranormal Activity|Dreamcatcher|Slender Man|Paranormal Activity 3|Red Mist|Fear Lives Here|The Conjuring|The Conjuring|AfterDeath|Slender|Poltergeist|Reeker|Pet Sematary|The Conjuring 2|Sinister 2|Dread|It Comes at Night|Sleepy Hollow|The Legend of Bloody Mary|Incubus|1408|The Possession of Michael King|Altergeist|Perkins' 14|Halloween|Riddick|Dreamkiller|Sometimes They Come Back... Again|Dark City|Odd Thomas|The Midnight Game|Silent Hill|Paranormal Activity: The Marked Ones|Headspace|Paranormal Activity 2|Don't Be Afraid of the Dark|The Midnight Man|Dead Awake|Dark Skies|Mr. Hush|Patient Seven|Insidious: Chapter 2|Scanners|Pitch Black|Dark Ride|Insidious: The Last Key|Ritual|The Dead Room|Crimson Peak|Saw|Phantasm III: Lord of the Dead|eXistenZ|The Caretaker|The Revenant|The Thing|Pet Sematary|Unaware|Goosebumps|Back to the Beyond|Stitch|Children of the Corn 666: Isaac's Return|Return to House on Haunted Hill|Paranormal Activity 4|Dark Corners|Abandoned Dead|The Babadook|Dead Awake|It Follows|The Invoking 2|Insidious: Chapter 3|Scream|Spookies|7 Nights Of Darkness|Sleepless|Stalker|Book of Shadows: Blair Witch 2|Haunting of Cellblock 11|Devil|Penny Dreadful|Zombie Night|RWD|Stay Alive|Lights Out|The Watcher|Alone in the Dark|See No Evil 2|Secret Window|Dreamscape|Nightmares|Paranormal Activity: The Ghost Dimension]
0.0	20191127-112048_240_live.pkl	Dark Waters	The seeker likes gangster movies, action movies, and dramas. Specific action movies they enjoy include Die Hard, The Avengers, John Wick, and Highlander. They also like gangster movies such as Goodfellas, Casino, and The Godfather. They are interested in movies inspired by true stories and find it fascinating when farfetched events are adapted into films.	Goodfellas|Casino|The Godfather|John Wick|John Wick: Chapter 2|Die Hard|Highlander|American Gangster|Heat|The Irishman|Lethal Weapon|Lethal Weapon 2|Lethal Weapon 4|Die Hard 2|A Good Day to Die Hard|Inside Man|Collateral|The Usual Suspects, The|Ronin|Takers|Thief|Heatseeker|Shooter|Parker|Jack Reacher|The Nice Guys|Faster|Shot Caller|The Equalizer|The Equalizer 2|Extraction|Gangster Squad|Pain & Gain|Mission: Impossible|Hard to Kill|Harley Davidson and the Marlboro Man|Get Shorty|Wyatt Earp|Rounders|Clockers|Righteous Kill|The Accountant|Furious 7|Inception|Blade Runner|Marauders|Hunter Killer|The Gambler|Mechanic: Resurrection	[Wanted|Heatseeker|Shooter|Assassins|John Wick|Search and Destroy|Jack Reacher|Wanted: Dead or Alive|Parker|Goodfellas|Ronin|Seeking Justice|The Collectors|Usual Suspects, The|Ghost Dog: The Way of the Samurai|Hudson Hawk|Killers|Target|The Nice Guys|Takers|Killer Elite|Hard Target|The Nice Guys|John Wick: Chapter 2|Arsenal|Lethal Weapon 4|Diary of a Hitman|Maverick|The Nice Guys|The Hit List|Thief|Headhunters|Boone: The Bounty Hunter|Grosse Pointe Blank|Faster|Heat|Lethal Weapon|The Irishman|The Hunter's Prayer|American Gangster|Hunter Killer|The Gambler|Most Wanted|Mechanic: Resurrection|The Nice Guys|The Equalizer 2|Shot Caller|The Power of Few|Things to Do in Denver When You're Dead|Bad Company|Scorpio|The Equalizer|Good Will Hunting|Chasers|The Accountant|Furious 7|Big Lebowski, The|Mission: Impossible|Hard to Kill|Harley Davidson and the Marlboro Man|Killerman|Get Shorty|Highlander|Elektra|Wyatt Earp|Inside Man|Avenging Angelo|Collateral|Pain & Gain|Strays|Clockers|Die Hard|Gangster Squad|Blood Money|Rounders|Mechanic: Resurrection|Extraction|Last Action Hero|Treasure Hunters|Lethal Weapon 2|A Good Day to Die Hard|Shamus|Good Guys Wear Black|Guy|Copycat|Traveller|Hunters of the Golden Cobra|Replicant|Righteous Kill|Black Gunn|Firewalker|Kick|Desert Saints|Rush|Blade Runner|Marauders|Die Hard 2|Inception|Cleaner|Domino]
1.0	20191128-144027_574_live.pkl	Guardians of the Galaxy	The seeker likes action movies that also involve comedy. He/she liked Avengers: Endgame because of the pacing and the effects. He/she loves Chris Pratt. He/she also liked Deadpool because it did a great job of mashing comedy and action together. He/she likes Will Smith.	Deadpool|Deadpool 2|Guardians of the Galaxy|Guardians of the Galaxy Vol. 2|Thor: Ragnarok|Ant-Man|Ant-Man and the Wasp|Avengers: Endgame|Avengers: Infinity War|Avengers: Age of Ultron|The Avengers|Spider-Man: Homecoming|Guardians of the Galaxy|21 Jump Street|22 Jump Street|Shazam!|Thor|Suicide Squad|Bad Boys for Life|Hancock|Men in Black|Spies in Disguise|Megamind|The Lego Batman Movie|Scott Pilgrim vs. the World|Edge of Tomorrow|Ready Player One|Ready Player One|Kick-Ass|Kick-Ass|American Ultra|Mr. Right|Swiss Army Man|The Nice Guys|The Nice Guys|The Nice Guys|Paul|Army of One|MacGruber|Operation Endgame|Get Smart|Knight and Day|Bright|Incredibles 2|Spy|Star Trek Beyond|Captain America: Civil War|Doctor Strange|Iron Man 2|Focus|Passengers	[Deadpool|Avengers: Endgame|Guardians of the Galaxy|Guardians of the Galaxy|Avengers: Infinity War|Deadpool 2|Suicide Squad|Avengers: Age of Ultron|Bright|Guardians of the Galaxy Vol. 2|Ant-Man and the Wasp|Guardians of the Galaxy Vol. 2|The Avengers|Gemini Man|Hancock|Captain America: The First Avenger|Ant-Man|Thor: Ragnarok|Captain America: Civil War|Black Panther|Thor|21 Jump Street|Spider-Man: Homecoming|Wanted|Star Wars: The Last Jedi|Captain America: The Winter Soldier|Bad Boys for Life|The Amazing Spider-Man|Ready Player One|Focus|Spies in Disguise|Kick-Ass|After Earth|Ready Player One|Iron Man 2|Get Smart|G.I. Joe: Retaliation|John Wick|Fantastic Four|Knight and Day|Super|Captain Marvel|Transformers: The Last Knight|X-Men: Apocalypse|Megamind|Army of One|Mechanic: Resurrection|Star Wars: The Rise of Skywalker|Mr. Right|22 Jump Street|American Ultra|Furious 7|Doctor Strange|MacGruber|Shazam!|Transformers: Age of Extinction|Aquaman|Looper|Operation Endgame|Captain America: The First Avenger|Inception|Planet 51|Jupiter Ascending|The Equalizer 2|Spy|Jurassic World: Fallen Kingdom|Mechanic: Resurrection|The Predator|Power Rangers|Green Lantern|War Machine|Nerdland|The Nice Guys|The Hunger Games: Mockingjay - Part 2|Jason Bourne|Star Trek Beyond|Edge of Tomorrow|Captain America|Passengers|The Amazing Spider-Man 2|Shooter|Interstellar|The Nice Guys|Scott Pilgrim vs. the World|The Lego Batman Movie|The Dark Knight Rises|Transformers: Revenge of the Fallen|Rise of the Guardians|Independence Day: Resurgence|Takers|John Wick: Chapter 2|Jack Reacher|The Nice Guys|Death Note|Incredibles 2|The Spiderwebhouse|Paul|Kick|Swiss Army Man|Hotel Artemis]
